review,label
Trailer la onnume illa teaser madhiriye irukku avlodha maathi maathi udhaya nidhiya kaamikaaru,0
Haha yen da avenger music varuthu,0
அடசல் கிராமம் வன்னியர் சங்கத்தின் சார்பில் வாழ்த்துக்கள்,1
Super surya bro I love tamil nadu,1
Dei trailer vanthu rendu naal aachi innum trending laye varala.   Enanga da nadakuthu.,0
super star na aathu thalaiver mattum tha vera evanu kidaiyathu petta pongal petta parak,1
SooraraiPottru Teaser Pathutu Vanthu Intha Teaser Pakka Vanthavanga HiT Like 🥁,1
Views and likes check panna vantha D fans like pannunga,1
Kallli oda attatha parrka waiting,1
என்னடா ஜெயம் ரவி மாரி வருவனு பாத்தா நிழல்கள் ரவி மாதிரி வந்திருக்க,0
Thalaiya vera angle laa kaana porom,1
Thalapathy padathuku sirukumpothu kovam vanthuchu ana end cardla viswasam potinga paru anga nikuringa,0
"நானும் என்னவோ பொன் மாணிக்கவேல் சார் ,சிலை கடத்தல் சம்பந்தமான படமா irrukumnu நெனைச்சேன் பரவால்ல fine",1
வேற level movie ....... super. .,1
இது என்ன கதை னு புரியவே இல்லையே,0
Ithuve masala padama irunthuruntha views athigama vanthurukum namba alunga taste apdi,0
Ellame okay than.. Athena rishi richard.. Rishi ah edhukku nadula soruganum????,1
அரசியல் என்ற அசிங்கம் இல்லாதிருந்தால் ஜாதி என்ற எச்சை என்னமும் வேருபாடும் இல்லாமல் போய் இருக்குமோ என்னவோ,0
clear ra ila yena video vedura,1
Thalapathy ku kuuda full agh sirichuta ...but Thala ku kevalamaana Oru sirippuu,0
அட mokka punda aamaiinnu neega 1M likes vaangalayada.... Poy evandhaya pudichu ***ngada,0
Ponga Da Comedy Piceungla Enna Movie Vandhalum Pariyaerum Perumal Pola Varadhu Da JaibheeeM,0
Nala irruku but kadaici walking nall illa,0
Neenga innum ithu maariye padam eduthutu irunga! Anga (Malayalam Industry) ipolam vera level ah padam edukuranga!,0
கெட்ட பையன் சார் இந்த காளி  dialogue vachurundha ultimate mass  and class aa irundhurukum,0
hahahha bilgil kitten modate venna  kaithi patukooo,0
Dis like pottavan gomma ellam siluku da,0
PETTA VS VISVASAM PETTA = REPLY VISVASAM = LIKE,0
Trailerke ipdi alaruthe padam vanthaa...............vera level...........,1
Enna  Padam..Ya ..Enna Padam  ..saththiyama solren  ..Sema padam,1
Indha padam tamil natuku Kandipa theva super thala,1
Na Thalapathy fan unna na vera leveal la vechi seive paathu eru,1
Kamla hasan is a ass hole,0
DMK or ADMK தான் வரும் வரை இந்த புடுங்கிகிபும் தமிழ் நாட்டில் வறது.,0
padam semaiya iruka pogudhu with selvaraghavan and yuvan along with surya's toughness.,1
"Ennadaa Innum Like pannunga, comment pannnga nu evenum picha edukka varalaye nu nenachen... Tha vantaanuga illa.",0
vikram looks more like frank grillo from point blank but far more better look. super boss,1
Rowdyngaluku support ilama iruntha nala irukkum,0
Feb 14 yenga poradhu inu teriyaamaaaa irundhan ana ipaaa.....,1
Its going to be Rajni’s Kochadaiyaan 🤣,0
Yarupa neenga ellam? Neerla pakanum pola eruku!,1
Intha nattula ovonnum oru vithamana paithiyam avanukku intha nattu melaye paithiyam semma........,1
Rajini sir pakathak chinna payya Mari iruk,1
Villain enada john jebaraj pastor mari irukan!!,0
உண்மை சம்பவங்களின் அடிப்படையில் படத்தை எடுத்தமைக்கு நன்றி வாழ்த்துகள்....,1
Omg vikram sir look so hot,1
"Ajith intha trailer la iruthu mukkama , vera ethavthu uripadiyana vela iruntha seiyalam ...# thalapathy fan",1
இத் திரைப்படம் மிகப்பெரிய வெற்றி பெற தளபதி ரசிகர்களின் மனமார்ந்த வாழ்த்துக்கள்....,1
Unga tyer nakki annan kitta training yeduthurupan pola athan kudusaiya nalla koluthuringa. Unga annanuku potti mukkiyam da aluki pona maanga kotta,0
Police kudumbam Govt Paathukum Un pillaya yaar paapa? #massdialogue,0
Video start aguradhuku munnadiye like poten  Happy to see Prakash Raj sir back,0
10 mints  60K Views √ 8.5K Likes √,1
Love u THALA DULQUER SALMAAN FANS KERALA,1
surya best actor in Tamil cinema avaruku nalla film kudunga pa... mokkaiya kuduthu avaru thiramaia kuraikringa,0
தயவு செய்து இந்த படத்தை வன்னிய இன மக்களாகிய நாம் ஒன்று கூடி வெற்றி பெற செய்ய வேண்டும் நம் இன தயாரிப்பாளர் மோகன் அவர்களைப்பரையன் பா ரஞ்சித் முகத்தில் மலத்தை பூசவேண்டும் இந்த ரஜினி பொறம்போக்கு நாய் ரஞ்சித் படத்துல மட்டும் தான் நடிக்கும் ..,0
"Rasanai illadha pullingow, apdi enna korai ah kandu pudichitanga indha video lae dislike panra alavukku",0
Aruvi idhu vera ippo enga aaan aadhikam iruku???? Yen ipdilam script edukuringa,1
Ennada  “ellam Avan seyal “ movie remake ka?..,0
1:20 Neenga Ena da Pani vachurukeenga,0
2.12 sec chance eh illa sema mass,1
Intha padathuku FIR illiah??? Miratalana darbarku FIR pusssenru ...poirchu movie...,0
sadhi sadhi nu enda ippadi padam yedukkuringa,0
Pakadane pora indha Kaali Ida atatha🤘🤘🤘,0
Oru jathiya vachi padam eduthite seen pottu irukinga ipadium padam vanthathanda matha jathikaran kastam therium,1
Harris music newa iruku adhukutha mokkaya iruku copy adichiru irdha nalla irukum,0
படம் வெற்றி பெற பறைய்யர் குலம் சாம்பவர்ரகுலம் சார்பாக வாழ்த்துக்கள்...  இங்கே கமெண்ட் மட்டுமே போட முடியும் பொள்ளாச்சி கற்பழிப்பு 200 பெண்கள் மாணவிகளுக்கு மேலே .. எங்கேடா போனீங்க பொட்டை களா...நீங்கள் பொம்பளைப்புள்ளைங்களை பயம் காட்டி வளர்க்காதீங்கடா பாசம் காட்டி வளரவைக்க பாருங்கடா.. கட்டுன பொண்டாட்டியை  புள்ளைங்க முன்னாடி அடிக்காதீங்கடா ... ஆண்டைகளா....,0
Kamarajar ayya va tholvi adaiya vaitha tamilnadu thana ongkaluku last vara oru nalla thalaivar kuda vara mattan da,0
Dai director.. Super star ah pangam pannotiyeda,0
Telling as a diehard ARRahman fan- Yuvan is on God Mode,1
Ajith pachai Tamilar thalaivar cm anal Kaveri kal adiyel sollamudithu pm anaalum agalaaam,1
pakka thana poreenga yenga super star attathai petta parak parak,1
இந்த அசிங்கத்துக்கு இவ்வளவு அசிங்கம் ஆதரவு ...வாழும் காலத்தில் மகிழ்வுடன் வாழுங்கள்.... நீங்கள் எல்லாம் தமிழகத்தின் சாக்கடைகள்,0
Ennanthu !!! 2 point vova  . Athu 2 point zero'laa,0
வெறிதனம்    காத்து இருந்தோர் பா்த்ததும் ஒரு  அட்னஸ்ச போட்டு போங்க,1
Sk fans hit likes nu sombuthukitu oru kootamae ipo varum paaren,0
the 2.O trailer was marana maaaaaaassssssss thalaiva summmaaa alluthu i love you ummmmmmmaaaaaaaaaa,1
who is seeing after sarkar movie?,1
Enangada ipove manga kottaiya pithukitinga 🤣🤣🤣,0
Chinna kolandha paakra padam naa 3d la vitruklam  Neraya collection aavathu varum,0
Thala look ....Vera level...Nice Bgm.....u1 supar......Movie supar......,1
Tamil cinemavai Mela thukivandha thalaikum vivekam team Kum nandri,1
Indha pongaluku marana kaatu katrom vaa thalaivaaaa...,0
Neraya neraya neraya atha yarkanave nerachi poitha iruku inum yathuku kaekura iva mutta  punda,0
இந்த நாட்டுல ஒவ்வொருத்தனுக்கும் ஒவ்வொண்ணுமேல பைத்தியம்...அவனுக்கு இந்த நாட்டுமேலயே பைத்தியம்!!,1
Last punch sema thala dialogue super thalaaaaaaa,1
சார்கார்யிம் விசுவாசத்தையும் அடிச்சி தூக்கி உள்ளது  நம்ப சிங்கம் சூரியா in🤛🤛  KAAPPAAN Teaser🤛🤛🤛🤛🤛,0
Bigi footbal scenes intha madiri realitiya eduthirundalum innum konjam nalla  irundirukkum padam,1
வரும் மாஸ் சூர்யா அண்ணா & யுவன்ஷங்கர் ராஜா bgm வேற லெவல்,1
"vijay mokka naya, remo teasere edhodha nalla iruku da, vikku mandaya",0
"Marana maaaaaaas thalaiva . Soooper star .,",1
